"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"My film project THE PLEDGE https://t.co/dgh7DEe1yk on AmazonStudios site https://t.co/FtrD1HjLDo for review #OSCARS  https://t.co/yVv2opsPJG",FALSE,0,NA,2017-10-03 19:26:29,FALSE,NA,"915297018905485312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","frankdambra668",0,FALSE,FALSE,NA,NA
"Showing today @TheNewKahilu 10a! Humphrey Bogart and Katherine Hepburn star in The Queen of Africa.  #classic #film #oscars",FALSE,0,NA,2017-10-03 19:24:39,FALSE,NA,"915296556906987520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheNewKahilu",0,FALSE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Claire Foy to campaign in SUPPORTING ACTRESS for her work in ""Breathe"" #oscars #clairefoy https://t.co/KKj…",FALSE,0,NA,2017-10-03 19:22:26,FALSE,NA,"915296001379962881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MairyLeo",12,TRUE,FALSE,NA,NA
"Forget @LeoDiCaprio! We want #RogerDeakins to get an #Oscar after 13 noms!!! #WhatAboutDeakins #Oscars… https://t.co/sx9ElfKHqr",FALSE,0,NA,2017-10-03 19:16:39,TRUE,NA,"915294542877863942",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CurzonGsmiths",0,FALSE,FALSE,NA,NA
"My film project THE PLEDGE https://t.co/IKlfQGtQLY on AmazonStudios site https://t.co/3HDD89jhuR for review #OSCARS  https://t.co/VciTVrgebv",FALSE,0,NA,2017-10-03 19:15:28,FALSE,NA,"915294249007980544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FrankD8899",0,FALSE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Claire Foy to campaign in SUPPORTING ACTRESS for her work in ""Breathe"" #oscars #clairefoy https://t.co/KKj…",FALSE,0,NA,2017-10-03 18:58:36,FALSE,NA,"915290004095725568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bythe95",12,TRUE,FALSE,NA,NA
"""&amp; tonight she's sitting at the Academy awards in the same category as Meryl Streep"" Oprah words to Gabourey Sidibe… https://t.co/IFlWzI9OOf",FALSE,1,NA,2017-10-03 18:57:02,TRUE,NA,"915289609801695232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YoussefNDawood",2,FALSE,FALSE,NA,NA
"#WillemDafoe is the #Oscars front runner for #TheFloridaProject and he told be how he feels… https://t.co/jgV9BSUjla",FALSE,0,NA,2017-10-03 18:50:00,FALSE,NA,"915287836835725312",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BobRoninLive",0,FALSE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 18:47:42,FALSE,NA,"915287259750043648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KatSekhotho",1342,TRUE,FALSE,NA,NA
"#Role: Emily Kilbourne#Movie: Merrily We Live (1938)#Actress: Billie Burke#MerrilyWeLive #BillieBurke #Oscars",FALSE,0,NA,2017-10-03 18:30:20,FALSE,NA,"915282888714739712",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"#Oscars news:
Yesterday, Oct 2nd was the deadline for Live Action, Anim Shorts, &amp; Foreign Lang submissions. Look fo… https://t.co/hVZeyYq0yG",FALSE,0,NA,2017-10-03 18:26:50,TRUE,NA,"915282006484721671",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Road2Oscars",1,FALSE,FALSE,NA,NA
"Nobel physics prize awards discovery in gravitational waves – 10TV https://t.co/felEnXm0CG #Oscars",FALSE,0,NA,2017-10-03 18:26:42,FALSE,NA,"915281975749070848",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","zennie62",0,FALSE,FALSE,NA,NA
"#Role: Chick Boyle#Movie: Crimes of the Heart (1986)#Actress: Tess Harper#CrimesoftheHeart #TessHarper #Oscars",FALSE,0,NA,2017-10-03 18:20:17,FALSE,NA,"915280357649297408",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @AntonSteinman: What Are Call Me by Your Name's Oscar Chances? The Outlook Is Excellent

#filmmaking #screenwriting #OSCARS 
https://t.c…",FALSE,0,NA,2017-10-03 18:14:09,FALSE,NA,"915278815248646149",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adamnewman1",4,TRUE,FALSE,NA,NA
"RT @moonlightmov: ""IT CHANGES EVERYTHING."" Congratulations #MOONLIGHT on a history-making journey to the #Oscars https://t.co/kUkNgkXZBk",FALSE,0,NA,2017-10-03 18:13:28,FALSE,NA,"915278643953328128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamnycman",1209,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 18:09:16,FALSE,NA,"915277588054061056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Sima_Ndzamela",1342,TRUE,FALSE,NA,NA
"RT @mbona30: .@knifeskillsdoc getting pre #Oscars buzz, focuses on @EdwinsCLE in Shaker Square @ChagrinDocFest @bchrostowski https://t.co/p…",FALSE,0,NA,2017-10-03 18:01:48,FALSE,NA,"915275709672820736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DGiesige",4,TRUE,FALSE,NA,NA
"#Role: The Pirate#Movie: Tortilla Flat (1942)#Actor: Frank Morgan#TortillaFlat #FrankMorgan #Oscars",FALSE,0,NA,2017-10-03 17:58:31,FALSE,NA,"915274881171726336",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"#Role: Sgt. Waters#Movie: A Soldier's Story (1984)#Actor: Adolph Caesar#ASoldiersStory #AdolphCaesar #Oscars",FALSE,0,NA,2017-10-03 17:54:02,FALSE,NA,"915273754665656320",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @keshav6969: #NEWTON is India's official entry to the #OSCARS this year. Congratulations team.",FALSE,0,NA,2017-10-03 17:53:10,FALSE,NA,"915273537463607296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DigvijayJha9",2,TRUE,FALSE,NA,NA
"RT @keshav6969: #NEWTON is India's official entry to the #OSCARS this year. Congratulations team.",FALSE,0,NA,2017-10-03 17:52:47,FALSE,NA,"915273437500686336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YouthOfPoisar",2,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-03 17:45:13,FALSE,NA,"915271536373895168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babexhoney",156,TRUE,FALSE,NA,NA
"#Oscars : Meet our new #Nicholl Screenwriting Fellows! https://t.co/FpSAcrlYie (via Twitter https://t.co/4VQDRzMUrs",FALSE,1,NA,2017-10-03 17:38:10,FALSE,NA,"915269762460024832",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ReinaaRoyale",0,FALSE,FALSE,NA,NA
"76 years ago today 'The Maltese Falcon' (1941) premiered in New York City. Starring Humphrey Bogart it was nominate… https://t.co/PY3M76YHzq",FALSE,0,NA,2017-10-03 17:36:10,TRUE,NA,"915269255763054592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CurzonGsmiths",0,FALSE,FALSE,NA,NA
"Should Netflix outstanding projects be eligible for Academy Awards? #netflix #oscars # #emmyawards #academyawards https://t.co/HQhm6IZZmm",FALSE,1,NA,2017-10-03 17:35:44,FALSE,NA,"915269147331772416",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","BillThomas56",0,FALSE,FALSE,NA,NA
"RT @THR: 2018 #Oscars predictions have begun. THR's analyst counts @ShapeOfWater, @3Billboards &amp; @DarkestHour as contenders https://t.co/0o…",FALSE,0,NA,2017-10-03 17:26:16,FALSE,NA,"915266764224778242",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Aplttt",124,TRUE,FALSE,NA,NA
"#Role: Alexandra Giddens#Movie: The Little Foxes (1941)#Actress: Teresa Wright#TheLittleFoxes #TeresaWright #Oscars",FALSE,0,NA,2017-10-03 17:24:00,FALSE,NA,"915266194759835648",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"#Role: Heavenly Finley#Movie: Sweet Bird of Youth (1962)#Actress: Shirley Knight#SweetBirdofYouth #ShirleyKnight #Oscars",FALSE,0,NA,2017-10-03 17:17:02,FALSE,NA,"915264444313112576",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-03 17:12:57,FALSE,NA,"915263413370068992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emma_white55",3431246,TRUE,FALSE,NA,NA
"RT @cartoonnetwork: He's the king of the world! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #HeDidIt #Oscars https://t.co/YGY9nOJ6P8",FALSE,0,NA,2017-10-03 17:10:09,FALSE,NA,"915262708764872704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fayaldousry",1495,TRUE,FALSE,NA,NA
"Nobel physics prize awards discovery in gravitational waves – Wichita Eagle https://t.co/KKOcxWwciW #Oscars",FALSE,0,NA,2017-10-03 17:06:34,FALSE,NA,"915261809334063105",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","zennie62",0,FALSE,FALSE,NA,NA
"Decorated Paralympian leaves students star-struck at academy award night – Grimsby Telegraph https://t.co/H19TEqGHKV #Oscars",FALSE,0,NA,2017-10-03 17:06:34,FALSE,NA,"915261806570033153",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","zennie62",0,FALSE,FALSE,NA,NA
"RT @dvdinfatuation: The cast of this #film features 13 #Oscars winners - https://t.co/7KXjHk4LV4 https://t.co/cuBVPioJUC",FALSE,0,NA,2017-10-03 17:05:21,FALSE,NA,"915261504068489216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SharrelWright",1,TRUE,FALSE,NA,NA
"The cast of this #film features 13 #Oscars winners - https://t.co/7KXjHk4LV4 https://t.co/cuBVPioJUC",FALSE,0,NA,2017-10-03 16:50:00,FALSE,NA,"915257640363622400",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dvdinfatuation",1,FALSE,FALSE,NA,NA
"#Role: Chuck Noland#Movie: Cast Away (2000)#Actor: Tom Hanks#CastAway #TomHanks #Oscars",FALSE,0,NA,2017-10-03 16:32:42,FALSE,NA,"915253285312806912",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",1,FALSE,FALSE,NA,NA
"RT @TODAYshow: WHAT. JUST. HAPPENED. #Oscars https://t.co/0QUCdJf50W",FALSE,0,NA,2017-10-03 16:27:32,FALSE,NA,"915251984722210818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","USArmy333",1251,TRUE,FALSE,NA,NA
"#Role: Gino#Movie: Wild Is the Wind (1957)#Actor: Anthony Quinn#WildIstheWind #AnthonyQuinn #Oscars",FALSE,0,NA,2017-10-03 16:22:46,FALSE,NA,"915250783947333632",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @unorthoLOX: The only time the #Oscars had credibility. https://t.co/N8GvchvKrR",FALSE,0,NA,2017-10-03 16:16:05,FALSE,NA,"915249102920617985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ecbaker24",2,TRUE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-03 16:12:48,FALSE,NA,"915248278391881728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","banberni98",3431246,TRUE,FALSE,NA,NA
"omg! can u guys BELIEVE that john travolta just called idina menzel “ADELE DAZEEM” that is so WACKY!! #Oscars",FALSE,0,NA,2017-10-03 16:08:44,FALSE,NA,"915247252398108673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fen_ton",0,FALSE,FALSE,NA,NA
"RT @RightWingAngel: “The Forgotten Men and Women of Our Country Will Be Forgotten No Longer.” -   <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>@realDonaldTrump  #Oscars #WinnerIsDJT…",FALSE,0,NA,2017-10-03 16:08:24,FALSE,NA,"915247170604765184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mayorga_frances",20544,TRUE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-03 16:06:44,FALSE,NA,"915246752046882817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sonicgear92",3431246,TRUE,FALSE,NA,NA
"#PrakashRaj @prakashraaj should be given #Oscars for pretending to act like an @INCIndia agent and slamming #modi for nothing #Hypocrite",FALSE,0,NA,2017-10-03 15:59:26,FALSE,NA,"915244911812796416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thesinghnikhil",0,FALSE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 15:59:07,FALSE,NA,"915244834608242688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ajanpreet11",23,TRUE,FALSE,NA,NA
"RT @iDanThaiFie: Amazing! Congratulations to you @MangoSodium for earning #Laos’s submission to the #Oscars. #DearestSister is an astoundin…",FALSE,0,NA,2017-10-03 15:52:40,FALSE,NA,"915243209378299907",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","issheonanything",1,TRUE,FALSE,NA,NA
"Amazing! Congratulations to you @MangoSodium for earning #Laos’s submission to the #Oscars. #DearestSister is an as… https://t.co/2KK5GUS5oF",FALSE,3,NA,2017-10-03 15:45:59,TRUE,NA,"915241530264240128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iDanThaiFie",1,FALSE,FALSE,NA,NA
"If @Netflix movies can qualify for the #Oscars, does that mean its @AdamSandler movies can qualify for the @RazzieAwards ?",FALSE,1,NA,2017-10-03 15:44:00,FALSE,NA,"915241030387105792",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SilverScrVideos",0,FALSE,FALSE,NA,NA
"Christian Bale’s western film “#Hostiles” officially enters the #Oscars race. https://t.co/pW5cfVY3B8",FALSE,0,NA,2017-10-03 15:42:51,FALSE,NA,"915240741768704000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheDailyPopcorn",2,FALSE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-03 15:32:09,FALSE,NA,"915238047662444545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","restinbitchfvce",3431246,TRUE,FALSE,NA,NA
"The Great Kate Debate https://t.co/8BsknCiKi9 #katebeckinsale #katehudson #katieholmes #katewinslet #hollywood #oscars",FALSE,0,NA,2017-10-03 15:31:50,FALSE,NA,"915237966104195073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PostDispatch",0,FALSE,FALSE,NA,NA
"RT @verasaces: #Oscars vintage looks <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> https://t.co/ts13lQX7YW",FALSE,0,NA,2017-10-03 15:30:18,FALSE,NA,"915237580815441920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dayatoholy",625,TRUE,FALSE,NA,NA
"Richard Dreyfuss on Winning an Oscar https://t.co/k4ZJWto9r3 #acting #actors #oscars #richarddreyfuss",FALSE,1,NA,2017-10-03 15:22:18,FALSE,NA,"915235568220438528",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","ReMsBlog",0,FALSE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 15:18:17,FALSE,NA,"915234556432781317",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErnestinaLondon",20,TRUE,FALSE,NA,NA
"#Oscars #Platinum #Gold
SableFilms International Inc. https://t.co/v866G3ugyF",FALSE,0,NA,2017-10-03 15:10:02,FALSE,NA,"915232482307530752",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","SableFilms",1,FALSE,FALSE,NA,NA
"It will happens that #PicaPau film will nominated at #Emmys, #Oscars, #KCA, and #Tony awards.",FALSE,1,NA,2017-10-03 15:09:04,FALSE,NA,"915232237758513153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArzCena",0,FALSE,FALSE,NA,NA
"RT @GhaniOnion: Letter to President 
#Oscars https://t.co/PPdQQVTOFT",FALSE,0,NA,2017-10-03 15:06:57,FALSE,NA,"915231707623821313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kabulii",1,TRUE,FALSE,NA,NA
"Congrat's #KipThorne T.A. for #Interstellar @TheAcademy Awards. Global/Nat'l preserved best. #Oscars @UHD4k. @TIME… https://t.co/e9MVc7KL6z",FALSE,0,NA,2017-10-03 15:06:38,TRUE,NA,"915231628057825280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","22kurtweinberg",0,FALSE,FALSE,NA,NA
"#Oscars #Platinum #Gold Film Academy Reviewing Netflix’s Eligibility Amid Angst Over StreamingServices https://t.co/fTiCewWAOr via @deadline",FALSE,0,NA,2017-10-03 15:06:36,FALSE,NA,"915231618293477377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SableFilms",0,FALSE,FALSE,NA,NA
"#YoungAdult #book upFor #NationalBookAwards:#YouBringTheDistantNear, @MitaliPerkins.StatueFromSameFoundryAs #Oscars!
https://t.co/1l7Tn6vITm",FALSE,1,NA,2017-10-03 15:06:10,FALSE,NA,"915231508780240897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","khabarmagazine",0,FALSE,FALSE,NA,NA
"RT @TheRoot: .@BarryJenkins' work placed a smile on our ancestors' faces &amp; brought some melanin to the #Oscars: https://t.co/V0oZUbapgR #Th…",FALSE,0,NA,2017-10-03 15:00:40,FALSE,NA,"915230123892379653",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sim86miS",22,TRUE,FALSE,NA,NA
"RT @TheRoot: .@BarryJenkins' work placed a smile on our ancestors' faces &amp; brought some melanin to the #Oscars: https://t.co/V0oZUbapgR #Th…",FALSE,0,NA,2017-10-03 14:58:20,FALSE,NA,"915229535720869888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jazzzysworld",22,TRUE,FALSE,NA,NA
"RT @TheRoot: .@BarryJenkins' work placed a smile on our ancestors' faces &amp; brought some melanin to the #Oscars: https://t.co/V0oZUbapgR #Th…",FALSE,0,NA,2017-10-03 14:53:51,FALSE,NA,"915228410926059521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NMEACS",22,TRUE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 14:53:35,FALSE,NA,"915228343397748737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssansoy67",23,TRUE,FALSE,NA,NA
"Letter to President 
#Oscars https://t.co/PPdQQVTOFT",FALSE,0,NA,2017-10-03 14:44:27,FALSE,NA,"915226045405593600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GhaniOnion",1,FALSE,FALSE,NA,NA
"RT @auliicravalho: #FlashbackFriday to this magical night @VanityFair #Oscars Party <U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/805CBEtoZH",FALSE,0,NA,2017-10-03 14:44:08,FALSE,NA,"915225965306953732",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akarihosi_xxx",105,TRUE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-03 14:38:27,FALSE,NA,"915224534722187264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brave_princess7",3431246,TRUE,FALSE,NA,NA
